Date,Symbol,Open,High,Low,Close,Volume
2019/10/16,601633,28.631,28.812,28.377,28.486,5608094
2019/10/17,601633,28.486,28.486,28.016,28.088,7006730
2019/10/18,601633,28.196,28.233,27.255,27.545,12081976
2019/10/21,601633,27.436,27.617,26.966,27.545,5669366
2019/10/22,601633,27.545,28.196,27.473,28.196,7947172
2019/10/23,601633,28.196,28.414,27.835,27.907,7341336
2019/10/24,601633,28.088,28.233,27.798,27.979,5010835
2019/10/25,601633,28.052,28.631,27.798,28.595,12958106
2019/10/28,601633,31.128,31.454,30.042,31.454,70276505
2019/10/29,601633,31.49,32.974,31.454,32.612,56868886
2019/10/30,601633,32.612,33.192,32.069,33.047,34111159
2019/10/31,601633,33.047,33.734,31.925,32.504,38571394
2019/11/1,601633,32.721,33.843,32.323,33.228,27475105
2019/11/4,601633,33.228,33.952,33.011,33.553,22476898
2019/11/5,601633,33.553,34.458,33.409,33.807,20843813
2019/11/6,601633,34.096,34.096,33.228,33.517,16868030
2019/11/7,601633,33.481,34.386,33.372,33.843,16016910
2019/11/8,601633,34.314,36.485,34.06,35.761,35494808
2019/11/11,601633,35.617,36.485,34.603,34.712,20998125
2019/11/12,601633,34.603,35.725,34.024,35.037,19550442
2019/11/13,601633,35.363,35.363,34.386,34.784,10631603
2019/11/14,601633,34.603,34.82,34.241,34.458,12134480
2019/11/15,601633,34.422,35.472,33.771,34.277,19771099
2019/11/18,601633,34.458,34.929,33.952,34.567,9362971
2019/11/19,601633,35.11,35.11,34.531,34.676,12370744
2019/11/20,601633,34.748,35.725,33.952,34.241,16870533
2019/11/21,601633,33.807,34.422,33.372,34.024,12286930
2019/11/22,601633,34.096,34.314,33.155,33.59,14646334
2019/11/25,601633,34.06,34.205,33.445,33.771,13331009
2019/11/26,601633,33.952,34.241,33.517,33.662,9148991
2019/11/27,601633,33.915,34.422,33.228,33.553,10506634
2019/11/28,601633,33.445,33.626,32.287,32.974,19268122
2019/11/29,601633,33.3,34.531,33.192,33.734,21597152
2019/12/2,601633,33.807,34.205,32.866,33.083,16385871
2019/12/3,601633,32.938,33.771,32.83,33.771,16364487
2019/12/4,601633,33.409,33.988,32.974,33.083,12359548
2019/12/5,601633,33.264,33.553,32.938,33.517,9546662
2019/12/6,601633,33.336,33.409,31.599,32.468,27570649
2019/12/9,601633,32.359,32.757,32.033,32.359,16170383
2019/12/10,601633,31.888,32.142,31.346,31.925,15069991
2019/12/11,601633,32.25,33.228,31.707,32.685,26063746
2019/12/12,601633,32.938,33.047,31.997,32.106,12590618
2019/12/13,601633,32.468,32.757,32.069,32.214,13226423
2019/12/16,601633,32.721,32.83,32.323,32.685,14596690
2019/12/17,601633,32.757,33.879,32.25,33.083,24420140
2019/12/18,601633,33.155,33.3,32.649,32.757,15035845
2019/12/19,601633,32.576,32.685,31.888,32.106,20590608
2019/12/20,601633,32.214,32.504,31.707,31.925,13668249
2019/12/23,601633,31.852,32.178,31.309,31.418,13546881
2019/12/24,601633,31.418,31.635,31.309,31.635,8589758
2019/12/25,601633,31.852,32.504,31.852,31.961,13158400
2019/12/26,601633,31.78,32.033,31.49,31.78,10248058
2019/12/27,601633,31.78,32.106,31.599,31.707,13328581
2019/12/30,601633,31.888,32.033,31.092,31.997,16342779
2019/12/31,601633,31.925,32.106,31.635,32.033,12583066
2020/1/1,601633,32.033,32.033,32.033,32.033,0
2020/1/2,601633,32.214,33.915,32.106,33.3,26672554
2020/1/3,601633,33.481,33.698,32.866,33.192,16730362
2020/1/6,601633,32.938,33.264,32.323,32.431,22184912
2020/1/7,601633,32.504,33.119,32.395,33.119,18868124
2020/1/8,601633,33.047,33.047,32.287,32.504,15659666
2020/1/9,601633,32.612,33.047,32.612,32.938,12998243
2020/1/10,601633,32.757,33.192,32.25,33.047,18101757
2020/1/13,601633,33.264,33.952,32.612,32.866,25147830
2020/1/14,601633,32.83,33.155,32.323,32.359,23151894
2020/1/15,601633,32.323,32.323,31.671,31.852,20862943
2020/1/16,601633,32.069,32.069,31.418,31.418,18366196
2020/1/17,601633,31.635,31.816,31.382,31.635,13260357
2020/1/20,601633,31.888,32.359,31.852,32.069,16096862
2020/1/21,601633,32.178,32.178,31.128,31.128,18033553
2020/1/22,601633,31.128,31.744,30.404,31.49,13787234
2020/1/23,601633,31.309,31.49,29.681,30.223,17722720
2020/1/24,601633,30.223,30.223,30.223,30.223,0
2020/1/27,601633,30.223,30.223,30.223,30.223,0
2020/1/28,601633,30.223,30.223,30.223,30.223,0
2020/1/29,601633,30.223,30.223,30.223,30.223,0
2020/1/30,601633,30.223,30.223,30.223,30.223,0
2020/1/31,601633,30.223,30.223,30.223,30.223,0
2020/2/3,601633,27.219,27.581,27.219,27.219,20989779
2020/2/4,601633,27.074,27.798,26.785,27.364,30722171
2020/2/5,601633,27.364,28.595,27.364,27.654,31005698
2020/2/6,601633,27.726,28.269,27.364,28.052,17029015
2020/2/7,601633,27.943,28.16,27.328,27.943,22817766
2020/2/10,601633,27.545,28.305,27.4,28.233,20630327
2020/2/11,601633,28.233,28.631,28.088,28.305,16609121
2020/2/12,601633,28.377,28.45,28.052,28.414,10525101
2020/2/13,601633,28.305,29.101,28.305,28.884,21505156
2020/2/14,601633,28.776,29.029,28.486,28.848,14535279
2020/2/17,601633,29.319,31.382,29.319,31.346,40501961
2020/2/18,601633,31.346,31.744,30.803,31.527,29326909
2020/2/19,601633,31.418,31.961,30.947,30.984,18393350
2020/2/20,601633,31.165,31.201,30.622,31.128,20326358
2020/2/21,601633,31.925,32.359,31.346,32.069,32033467
2020/2/24,601633,32.106,34.024,31.78,33.264,40312110
2020/2/25,601633,32.431,35.255,32.214,34.603,48784772
2020/2/26,601633,33.879,35.037,33.372,33.409,38462891
2020/2/27,601633,33.517,33.698,32.395,33.047,28078667
2020/2/28,601633,32.214,33.047,30.477,32.033,43821252
2020/3/2,601633,31.852,33.771,31.707,33.481,34406137
2020/3/3,601633,33.988,34.205,32.431,32.721,27220588
2020/3/4,601633,33.119,33.119,32.033,32.757,19833870
2020/3/5,601633,33.047,33.59,32.576,33.228,32029010
2020/3/6,601633,32.83,33.517,32.757,32.974,18021196
2020/3/9,601633,32.576,32.721,31.056,31.454,27747888
2020/3/10,601633,30.73,32.649,30.694,32.395,23450580
2020/3/11,601633,32.431,33.843,32.287,33.155,31432447
2020/3/12,601633,32.793,33.59,32.106,33.264,25432246
2020/3/13,601633,31.852,33.59,31.49,33.553,28542990
2020/3/16,601633,33.517,33.553,30.694,31.092,32476820
2020/3/17,601633,30.947,31.635,29.355,29.717,20739070
2020/3/18,601633,29.825,30.839,29.138,29.282,33793363
2020/3/19,601633,29.717,29.825,27.835,29.717,41177794
2020/3/20,601633,29.898,30.694,29.463,30.368,23257052
2020/3/23,601633,29.608,29.681,28.233,28.233,19034622
2020/3/24,601633,28.739,31.056,28.558,31.056,29015214
2020/3/25,601633,31.961,33.336,31.346,32.793,43450548
2020/3/26,601633,32.576,32.685,31.671,32.214,22837893
2020/3/27,601633,32.649,33.011,31.888,32.395,16474760
2020/3/30,601633,32.287,32.902,30.803,32.685,17615770
2020/3/31,601633,32.721,32.938,32.106,32.178,21250322
2020/4/1,601633,32.178,33.3,30.513,30.694,37336546
2020/4/2,601633,30.042,30.26,29.21,30.042,26259042
2020/4/3,601633,30.223,30.404,29.463,29.536,15295169
2020/4/6,601633,29.536,29.536,29.536,29.536,0
2020/4/7,601633,30.042,30.296,29.572,30.115,19907747
2020/4/8,601633,29.898,29.97,29.427,29.717,12815735
2020/4/9,601633,29.898,30.187,29.717,29.934,16261500
2020/4/10,601633,30.006,30.006,29.065,29.246,16406640
2020/4/13,601633,29.246,29.355,28.667,29.246,10269161
2020/4/14,601633,29.029,29.572,29.029,29.427,13627275
2020/4/15,601633,29.427,29.681,29.246,29.282,10850950
2020/4/16,601633,29.174,29.463,28.848,29.029,14891703
2020/4/17,601633,29.174,29.536,29.101,29.282,11637951
2020/4/20,601633,29.463,29.463,29.101,29.355,7855156
2020/4/21,601633,29.282,29.282,28.631,28.848,9843887
2020/4/22,601633,28.667,29.174,28.377,29.101,7296521
2020/4/23,601633,29.246,29.319,28.776,28.92,8543688
2020/4/24,601633,29.282,29.536,28.486,28.631,10967441
2020/4/27,601633,28.595,28.631,27.762,28.486,10677761
2020/4/28,601633,28.414,28.631,27.69,28.052,10660179
2020/4/29,601633,28.052,28.595,27.871,28.305,9299872
2020/4/30,601633,28.45,29.5,28.414,29.174,14858921
2020/5/1,601633,29.174,29.174,29.174,29.174,0
2020/5/4,601633,29.174,29.174,29.174,29.174,0
2020/5/5,601633,29.174,29.174,29.174,29.174,0
2020/5/6,601633,28.92,30.115,28.812,29.898,19706106
2020/5/7,601633,29.862,29.862,29.319,29.644,10675321
2020/5/8,601633,29.572,30.585,29.572,30.368,18830981
2020/5/11,601633,30.658,32.214,30.658,31.273,25329454
2020/5/12,601633,31.273,31.563,30.803,31.165,10123099
2020/5/13,601633,31.02,31.671,30.622,31.201,8393555
2020/5/14,601633,31.02,31.165,30.223,30.404,13224411
2020/5/15,601633,30.404,30.73,29.608,29.862,9809206
2020/5/18,601633,29.97,30.006,29.355,29.644,6377292
2020/5/19,601633,30.368,30.477,29.681,29.753,7834108
2020/5/20,601633,29.681,30.042,29.391,29.5,7548821
2020/5/21,601633,29.5,29.753,29.174,29.319,5808200
2020/5/22,601633,29.319,29.681,28.848,29.029,8418604
2020/5/25,601633,29.065,29.138,28.341,28.522,11556827
2020/5/26,601633,28.631,29.065,28.631,28.776,9472673
2020/5/27,601633,28.848,29.862,28.522,29.029,14006443
2020/5/28,601633,29.101,29.319,28.631,28.957,9060676
2020/5/29,601633,28.92,29.101,28.739,28.92,6233024
2020/6/1,601633,29.138,29.825,29.029,29.536,11540600
2020/6/2,601633,29.681,29.717,29.138,29.319,8083501
2020/6/3,601633,29.572,30.694,29.427,30.404,24332620
2020/6/4,601633,30.404,30.585,29.717,29.862,15773574
2020/6/5,601633,29.862,30.187,29.391,29.608,8762404
2020/6/8,601633,29.753,30.947,29.536,30.947,26875395
2020/6/9,601633,30.766,31.02,30.368,30.549,13121436
2020/6/10,601633,30.513,31.128,30.223,30.73,14578178
2020/6/11,601633,30.875,31.201,30.151,30.26,13611347
2020/6/12,601633,29.753,30.368,29.463,30.115,10602344
2020/6/15,601633,29.934,30.042,29.572,29.644,8886288
2020/6/16,601633,29.934,30.26,29.608,29.825,12927044
2020/6/17,601633,29.789,29.789,29.246,29.427,12511760
2020/6/18,601633,29.536,29.681,29.319,29.463,10278033
2020/6/19,601633,29.5,29.898,29.355,29.862,13729255
2020/6/22,601633,30.26,30.332,29.5,29.608,12800265
2020/6/23,601633,29.463,29.536,29.065,29.21,11124522
2020/6/24,601633,29.391,29.572,28.92,29.5,13619798
2020/6/25,601633,29.5,29.5,29.5,29.5,0
2020/6/26,601633,29.5,29.5,29.5,29.5,0
2020/6/29,601633,29.5,29.5,28.522,28.667,26330602
2020/6/30,601633,29.116,29.116,28.667,28.854,11279987
2020/7/1,601633,29.041,29.676,28.891,29.676,15954290
2020/7/2,601633,29.788,30.199,29.527,30.05,24352410
2020/7/3,601633,30.125,31.694,30.087,31.47,40771011
2020/7/6,601633,31.993,33.862,31.956,33.451,42196179
2020/7/7,601633,33.825,34.572,33.152,33.376,28081079
2020/7/8,601633,33.115,35.058,32.816,34.199,33126747
2020/7/9,601633,34.236,36.067,34.199,35.582,31245270
2020/7/10,601633,35.881,37.6,35.058,36.441,36931680
2020/7/13,601633,36.03,39.768,36.03,38.833,31276915
2020/7/14,601633,38.871,40.328,37.376,39.319,29509726
2020/7/15,601633,38.983,40.366,37.6,39.095,33896688
2020/7/16,601633,38.871,40.627,37.749,37.749,24124999
2020/7/17,601633,37.376,40.253,37.376,39.917,24888315
2020/7/20,601633,39.917,41.487,39.17,41.076,23625536
2020/7/21,601633,41.674,45.187,41.188,44.739,31922339
2020/7/22,601633,44.776,48.513,42.832,44.402,36630660
2020/7/23,601633,44.327,46.271,43.729,46.196,33435451
2020/7/24,601633,48.289,50.457,47.878,48.812,55875413
2020/7/27,601633,49.037,53.036,48.14,52.7,42878063
2020/7/28,601633,53.858,55.241,47.467,48.962,67358371
2020/7/29,601633,47.654,51.317,46.159,51.018,43686759
2020/7/30,601633,50.457,51.915,48.626,49.336,33450996
2020/7/31,601633,48.626,51.205,48.102,49.896,32281642
2020/8/3,601633,50.083,53.447,49.149,52.662,34824832
2020/8/4,601633,52.326,53.783,50.644,52.176,26134659
2020/8/5,601633,51.354,53.223,50.98,52.625,17590513
2020/8/6,601633,52.625,53.372,51.877,52.812,17760156
2020/8/7,601633,52.251,56.96,51.242,54.568,26933317
2020/8/10,601633,54.494,57.484,53.821,57.484,32791799
2020/8/11,601633,57.334,58.829,54.867,54.979,23074476
2020/8/12,601633,54.68,55.241,50.457,52.513,29875196
2020/8/13,601633,52.288,54.755,51.877,53.597,20551296
2020/8/14,601633,53.559,54.344,51.578,52.999,15056924
2020/8/17,601633,52.475,55.129,52.064,54.942,20982708
2020/8/18,601633,54.568,56.25,53.821,54.531,16464149
2020/8/19,601633,54.419,54.531,52.999,52.999,11186815
2020/8/20,601633,52.812,52.812,50.083,51.242,22942254
2020/8/21,601633,51.69,53.447,51.205,51.653,11885420
2020/8/24,601633,51.952,52.326,51.055,51.803,11104091
2020/8/25,601633,52.251,52.251,50.868,51.429,10506217
2020/8/26,601633,51.728,51.915,49.784,50.457,10021641
2020/8/27,601633,51.354,51.354,49.448,50.457,9607378
2020/8/28,601633,50.607,51.429,49.896,51.13,11900936
2020/8/31,601633,52.401,54.269,50.943,52.139,28994278
2020/9/1,601633,51.578,57.371,51.391,57.371,33090965
2020/9/2,601633,59.801,60.735,56.624,59.614,60089607
2020/9/3,601633,58.306,59.614,56.101,58.119,28629168
2020/9/4,601633,56.811,61.408,56.437,59.39,33947393
2020/9/7,601633,59.053,62.716,59.016,61.109,37910983
2020/9/8,601633,61.296,67.239,60.96,62.716,48315222
2020/9/9,601633,62.417,65.594,59.091,63.352,37148925
2020/9/10,601633,64.286,65.407,62.417,63.688,24563548
2020/9/11,601633,62.417,64.66,61.408,64.548,19748478
2020/9/14,601633,64.697,66.491,62.305,63.688,21451235
2020/9/15,601633,63.688,64.847,61.969,64.398,27059474
2020/9/16,601633,64.249,68.921,63.202,68.098,30572133
2020/9/17,601633,67.949,72.994,66.865,71.574,39676455
2020/9/18,601633,70.827,71.761,67.276,71.761,41014432
2020/9/21,601633,69.818,70.789,67.276,68.024,33931446
2020/9/22,601633,67.426,67.799,65.033,66.155,20668161
2020/9/23,601633,65.519,68.024,65.519,66.267,22903471
2020/9/24,601633,65.37,66.192,63.165,63.912,28787619
2020/9/25,601633,65.407,67.276,63.987,64.697,19619351
2020/9/28,601633,65.856,68.509,65.632,68.435,31601588
2020/9/29,601633,69.145,69.519,65.033,67.313,31817869
2020/9/30,601633,67.276,73.256,66.23,71.462,34813447
2020/10/1,601633,71.462,71.462,71.462,71.462,0
2020/10/2,601633,71.462,71.462,71.462,71.462,0
2020/10/5,601633,71.462,71.462,71.462,71.462,0
2020/10/6,601633,71.462,71.462,71.462,71.462,0
2020/10/7,601633,71.462,71.462,71.462,71.462,0
2020/10/8,601633,71.462,71.462,71.462,71.462,0
2020/10/9,601633,75.05,77.928,73.256,74.34,36496122
2020/10/12,601633,77.218,81.778,75.125,81.778,37966004
2020/10/13,601633,84.058,89.963,79.946,89.963,50416373
2020/10/14,601633,89.851,89.851,84.88,86.637,42652560
2020/10/15,601633,89.514,91.421,84.843,84.917,43180163
2020/10/16,601633,85.964,86.711,82.488,84.17,32003679
2020/10/19,601633,83.647,88.58,81.778,85.665,40605659
2020/10/20,601633,85.665,94.224,83.534,94.186,57987859
2020/10/21,601633,91.944,96.055,90.823,91.832,44246843
2020/10/22,601633,91.196,96.018,86.524,92.579,43728327
2020/10/23,601633,92.579,96.018,89.253,93.252,40058173
2020/10/26,601633,87.833,93.962,86.711,89.589,45045645
2020/10/27,601633,87.795,88.879,85.59,86.936,34517875
2020/10/28,601633,88.318,94.112,86.936,92.056,46816739
2020/10/29,601633,89.701,95.42,88.879,91.122,52311966
2020/10/30,601633,91.757,94,87.833,88.655,47299781
2020/11/2,601633,88.692,92.953,88.132,91.383,44204967
2020/11/3,601633,91.757,99.045,88.692,96.055,61356172
2020/11/4,601633,96.055,105.324,94.149,103.605,74627089
2020/11/5,601633,104.652,107.941,102.409,107.268,64315815
2020/11/6,601633,106.52,111.753,102.446,105.997,60542716
2020/11/9,601633,104.689,105.885,100.989,103.53,49317089
2020/11/10,601633,102.26,102.26,93.626,99.045,57761655
2020/11/11,601633,96.728,98.634,91.421,92.318,48531655
2020/11/12,601633,92.878,97.214,92.505,95.98,36726915
2020/11/13,601633,97.176,98.933,95.308,96.803,35046390
2020/11/16,601633,96.242,96.242,90.075,93.252,42689915
2020/11/17,601633,94.822,97.774,93.626,94.56,41596279
2020/11/18,601633,93.439,96.242,91.57,94.784,31527648
2020/11/19,601633,96.279,97.139,91.196,93.177,30608342
2020/11/20,601633,94,100.877,93.252,99.419,56144292
2020/11/23,601633,100.167,103.792,97.176,101.923,50727691
2020/11/24,601633,104.614,105.287,98.485,98.858,43463637
2020/11/25,601633,98.597,106.52,97.027,103.717,55057917
2020/11/26,601633,100.765,101.699,97.513,100.054,35332657
2020/11/27,601633,100.54,104.539,98.559,102.073,36233447
2020/11/30,601633,102.035,104.764,99.045,104.24,43357480
2020/12/1,601633,104.24,105.212,100.951,104.465,37275736
2020/12/2,601633,102.858,103.418,96.99,98.447,44272658
2020/12/3,601633,97.55,97.924,93.439,93.887,39779959
2020/12/4,601633,93.738,95.98,91.757,94.897,21021248
2020/12/7,601633,93.476,94.448,92.43,93.588,19131515
2020/12/8,601633,95.308,98.111,95.121,96.765,37519371
2020/12/9,601633,97.475,97.475,93.663,94,21061787
2020/12/10,601633,92.691,93.439,89.963,91.196,26677724
2020/12/11,601633,91.981,94,91.234,93.177,23935619
2020/12/14,601633,93.177,100.54,90.823,99.718,44067192
2020/12/15,601633,99.793,104.876,98.933,102.633,42676535
2020/12/16,601633,102.671,103.53,99.12,101.475,27623108
2020/12/17,601633,100.765,102.671,98.298,98.447,26858443
2020/12/18,601633,98.634,108.277,97.625,108.277,66085387
2020/12/21,601633,110.632,118.667,108.912,116.612,90316487
2020/12/22,601633,115.341,124.274,112.912,113.248,61119028
2020/12/23,601633,115.864,124.573,114.369,124.573,58420500
2020/12/24,601633,123.339,123.414,117.733,121.358,42349809
2020/12/25,601633,115.864,127.824,112.949,124.909,36177654
2020/12/28,601633,124.648,135.15,121.545,131.973,49511273
2020/12/29,601633,129.319,138.29,125.208,127.04,52978693
2020/12/30,601633,128.572,139.598,127.04,138.962,51179314
2020/12/31,601633,139.037,142.737,136.159,141.317,44402448
2021/1/1,601633,141.317,141.317,141.317,141.317,0
2021/1/4,601633,135.001,146.886,134.589,142.438,41672249
2021/1/5,601633,142.438,144.868,138.327,143.111,38343056
2021/1/6,601633,142.737,146.064,136.608,140.607,32366117
2021/1/7,601633,139.785,154.66,138.252,154.66,45645138
2021/1/8,601633,157.762,160.864,149.502,158.846,39151455
2021/1/11,601633,159.967,174.394,159.967,172.376,44396931
2021/1/12,601633,168.19,186.28,162.957,182.281,49524090
2021/1/13,601633,182.281,193.306,177.534,186.168,55754438
2021/1/14,601633,181.309,185.009,167.555,167.555,50443327
2021/1/15,601633,157.239,179.403,150.81,162.621,86876198
2021/1/18,601633,156.977,157.688,150.287,153.987,55114884
2021/1/19,601633,154.772,156.342,147.26,149.353,48771908
2021/1/20,601633,150.399,155.594,148.082,151.371,44720080
2021/1/21,601633,150.549,157.202,142.887,152.679,67013883
2021/1/22,601633,150.138,153.688,143.447,147.148,59743431
2021/1/25,601633,147.634,161.874,147.484,161.874,80400312
2021/1/26,601633,164.453,172.675,157.052,165.35,66037556
2021/1/27,601633,162.584,164.453,151.147,157.762,47647062
2021/1/28,601633,151.745,161.5,148.755,153.165,36351781
2021/1/29,601633,155.109,159.893,151.633,156.678,31165111
2021/2/1,601633,153.24,157.351,148.418,149.054,37629111
2021/2/2,601633,151.035,163.967,149.577,163.967,55237907
2021/2/3,601633,165.125,166.321,152.492,154.548,60678518
2021/2/4,601633,152.717,153.053,147.634,149.652,33726601
2021/2/5,601633,149.129,151.745,142.177,142.513,37665818
2021/2/8,601633,146.512,152.754,145.391,150.437,36991311
2021/2/9,601633,152.754,155.669,147.222,152.866,35976566
2021/2/10,601633,156.678,161.575,150.511,158.697,43149818
2021/2/11,601633,158.697,158.697,158.697,158.697,0
2021/2/12,601633,158.697,158.697,158.697,158.697,0
2021/2/15,601633,158.697,158.697,158.697,158.697,0
2021/2/16,601633,158.697,158.697,158.697,158.697,0
2021/2/17,601633,158.697,158.697,158.697,158.697,0
2021/2/18,601633,161.051,162.509,153.389,155.482,35907923
2021/2/19,601633,151.371,153.277,146.213,152.305,29969854
2021/2/22,601633,153.24,153.24,143.186,143.634,47751960
2021/2/23,601633,139.411,139.411,131.226,132.609,61397262
2021/2/24,601633,132.011,134.851,123.04,124.797,60959363
2021/2/25,601633,128.049,128.572,119.378,120.91,50893949
2021/2/26,601633,114.93,118.78,111.79,117.247,44672147
2021/3/1,601633,118.107,119.49,113.098,118.966,38942154
2021/3/2,601633,119.639,120.873,114.706,117.21,34520005
2021/3/3,601633,115.864,119.228,114.556,119.116,25853781
2021/3/4,601633,116.986,117.023,112.799,113.659,26993769
2021/3/5,601633,110.557,119.116,109.137,117.733,37821225
2021/3/8,601633,117.733,118.854,107.268,107.53,46477637
2021/3/9,601633,108.586,113.191,102.321,111.153,52214844
2021/3/10,601633,115.267,118.022,113.719,115.984,42190104
2021/3/11,601633,115.191,119.569,113.606,116.55,36363796
2021/3/12,601633,117.758,118.588,113.229,115.493,26015894
2021/3/15,601633,113.229,114.436,110.134,111.53,23270845
2021/3/16,601633,111.53,115.267,111.53,112.512,21030452
2021/3/17,601633,111.983,113.833,109.454,112.851,19047060
2021/3/18,601633,114.361,116.814,113.266,113.908,18858499
2021/3/19,601633,110.964,112.851,108.7,108.7,22414532
2021/3/22,601633,109.53,111.832,108.322,110.926,18058232
2021/3/23,601633,110.851,111.342,106.208,107.039,19951528
2021/3/24,601633,107.114,108.096,102.585,104.774,21868997
2021/3/25,601633,103.378,108.7,102.887,106.208,17758027
2021/3/26,601633,106.624,116.814,106.624,116.814,43939114
2021/3/29,601633,112.096,113.606,109.303,109.983,48180907
2021/3/30,601633,108.171,112.7,107.982,112.059,29800862
2021/3/31,601633,117.984,122.098,113.002,113.719,48022732
2021/4/1,601633,115.003,123.91,114.965,122.4,55994282
2021/4/2,601633,122.853,133.232,118.513,129.76,59694841
2021/4/5,601633,129.76,129.76,129.76,129.76,0
2021/4/6,601633,130.553,134.44,127.005,129.911,41789288
2021/4/7,601633,129.949,129.949,123.306,124.552,37335827
2021/4/8,601633,121.419,124.552,120.022,122.513,26916484
2021/4/9,601633,123.948,124.438,117.418,119.343,28426202
2021/4/12,601633,119.343,120.136,114.134,114.701,24569946
2021/4/13,601633,115.871,117.758,113.833,115.418,21557281
2021/4/14,601633,115.795,120.324,115.795,119.871,29188139
2021/4/15,601633,117.078,118.89,114.172,117.078,25734775
2021/4/16,601633,117.078,125.608,115.795,123.721,47945350
2021/4/19,601633,127.194,136.063,124.174,135.95,74258745
2021/4/20,601633,135.988,143.347,130.59,132.817,74255659
2021/4/21,601633,130.213,135.799,129.156,134.138,45862212
2021/4/22,601633,130.628,132.025,125.004,128.326,54102003
2021/4/23,601633,126.778,131.345,126.439,127.269,29881961
2021/4/26,601633,124.552,129.005,124.552,125.457,32809631
2021/4/27,601633,124.174,126.439,121.721,125.571,24431066
2021/4/28,601633,125.306,129.836,123.042,128.93,33162546
2021/4/29,601633,127.986,131.119,125.986,128.967,30962999
2021/4/30,601633,127.911,129.269,124.552,126.174,24592877
2021/5/3,601633,126.174,126.174,126.174,126.174,0
2021/5/4,601633,126.174,126.174,126.174,126.174,0
2021/5/5,601633,126.174,126.174,126.174,126.174,0
2021/5/6,601633,126.174,127.458,122.023,124.665,23007543
2021/5/7,601633,124.665,124.665,114.927,117.909,35994415
2021/5/10,601633,115.871,121.834,113.417,119.645,28515901
2021/5/11,601633,116.248,118.362,114.172,116.399,28415111
2021/5/12,601633,115.606,122.589,114.738,120.136,30736419
2021/5/13,601633,118.135,118.324,115.493,115.946,21359504
2021/5/14,601633,115.116,117.871,114.776,116.022,21797855
2021/5/17,601633,116.437,125.797,116.135,124.967,48068344
2021/5/18,601633,124.778,124.778,121.155,122.627,25428275
2021/5/19,601633,121.834,133.006,121.23,130.062,54366496
2021/5/20,601633,130.59,135.233,127.873,129.722,47991501
2021/5/21,601633,129.76,132.1,125.306,128.854,41262518
2021/5/24,601633,126.665,129.345,124.023,128.137,26146217
2021/5/25,601633,127.948,134.931,126.325,133.232,40715103
2021/5/26,601633,136.365,146.556,136.365,139.762,64408479
2021/5/27,601633,141.687,141.913,136.176,137.195,33616735
2021/5/28,601633,135.874,143.423,134.214,138.705,35412050
2021/5/31,601633,138.592,140.026,132.817,139.611,27955794
2021/6/1,601633,139.271,144.367,136.554,142.14,31294833
2021/6/2,601633,142.706,149.273,142.706,144.178,39941554
2021/6/3,601633,147.197,149.462,141.8,141.951,29645635
2021/6/4,601633,141.498,146.858,138.932,145.688,30254779
2021/6/7,601633,145.688,147.952,143.046,144.14,21254590
2021/6/8,601633,144.857,151.085,144.857,149.953,34869007
2021/6/9,601633,146.065,152.632,144.216,151.349,29332769
2021/6/10,601633,150.103,162.898,149.122,160.256,39997825
2021/6/11,601633,158.558,171.73,157.01,167.201,45595279
2021/6/14,601633,167.201,167.201,167.201,167.201,0
2021/6/15,601633,168.333,174.75,163.54,166.257,39449653
2021/6/16,601633,163.993,164.182,149.651,149.651,38956334
2021/6/17,601633,145.235,155.689,144.102,151.726,35390307
2021/6/18,601633,153.689,166.824,151.915,162.219,43172693
2021/6/21,601633,160.407,170.975,156.218,166.937,34590961
2021/6/22,601633,167.05,172.749,162.71,166.182,27825999
2021/6/23,601633,166.522,177.392,166.522,170.938,43235441
2021/6/24,601633,171.013,175.504,167.314,169.277,32321290
2021/6/25,601633,172.183,173.089,164.182,165.616,38625245
2021/6/28,601633,165.993,170.9,163.163,167.276,30940692
2021/6/29,601633,169.843,172.221,162.294,165.389,29820066
2021/6/30,601633,165.314,165.314,159.124,164.521,24099866
2021/7/1,601633,164.484,165.842,159.426,159.917,17563154
2021/7/2,601633,159.388,161.275,155.161,158.067,21626423
2021/7/5,601633,157.01,170.485,155.614,169.088,41850948
2021/7/6,601633,170.409,177.392,169.088,173.844,43508611
2021/7/7,601633,170.258,178.071,166.559,174.938,31451158
2021/7/8,601633,177.316,177.92,171.126,171.315,25610626
2021/7/9,601633,172.711,187.96,171.051,185.431,54215370
2021/7/12,601633,184.94,194.376,179.958,184.563,46357143
2021/7/13,601633,183.053,187.393,179.015,181.166,28270818
2021/7/14,601633,179.958,179.958,169.843,170.032,37128497
2021/7/15,601633,168.975,171.428,160.407,165.163,38931480
2021/7/16,601633,164.182,173.24,162.294,168.635,30972992
2021/7/19,601633,162.294,172.711,155.878,170.975,28237517
2021/7/20,601633,167.956,174.75,166.824,171.806,16333098
2021/7/21,601633,181.166,188.979,181.166,188.979,33537287
2021/7/22,601633,195.433,195.433,185.695,192.602,49604595
2021/7/23,601633,188.714,207.586,187.96,207.397,47394406
2021/7/26,601633,204.793,211.36,199.282,205.435,42055760
2021/7/27,601633,204.944,212.492,193.432,196.867,36114592
2021/7/28,601633,189.469,200.037,188.073,192.526,30709700
2021/7/29,601633,200.452,211.775,192.715,211.775,43497382
2021/7/30,601633,211.36,232.081,208.265,229.137,50164728
