Date,Symbol,Open,High,Low,Close,Volume
2018/5/1,2594,53.601,53.601,53.601,53.601,0
2018/5/2,2594,51.415,51.425,49.482,49.846,14000805
2018/5/3,2594,49.856,50.382,49.168,50.21,7399793
2018/5/4,2594,49.694,50.048,49.552,49.846,4959069
2018/5/7,2594,50.484,51.415,49.593,50.969,7491973
2018/5/8,2594,50.979,52.983,50.969,52.508,8114348
2018/5/9,2594,52.629,52.649,51.83,52.123,4674431
2018/5/10,2594,52.275,52.983,51.779,52.467,4166991
2018/5/11,2594,52.457,54.046,51.941,53.591,9219343
2018/5/14,2594,53.793,54.512,53.054,53.297,6623421
2018/5/15,2594,53.469,54.107,53.155,53.712,5533835
2018/5/16,2594,53.692,54.107,52.963,53.317,5493480
2018/5/17,2594,53.358,53.834,53.166,53.409,3762015
2018/5/18,2594,53.621,54.906,53.429,54.653,8874363
2018/5/21,2594,55.109,55.848,54.765,55.2,7449515
2018/5/22,2594,55.21,55.868,54.795,55.666,5623949
2018/5/23,2594,55.149,56.465,54.36,55.342,7866064
2018/5/24,2594,55.159,55.655,54.451,54.805,5034905
2018/5/25,2594,54.856,55.898,54.856,54.876,5060632
2018/5/28,2594,54.947,55.645,53.358,53.419,6013217
2018/5/29,2594,53.166,54.937,53.054,54.147,7287745
2018/5/30,2594,53.641,53.662,50.615,51.01,10383038
2018/5/31,2594,51.03,51.87,51.03,51.769,5792853
2018/6/1,2594,51.981,51.992,50.625,51.526,4515916
2018/6/4,2594,51.334,51.82,50.656,50.807,5279613
2018/6/5,2594,50.807,51.86,50.403,51.84,5528592
2018/6/6,2594,51.465,52.427,51.212,51.739,6498378
2018/6/7,2594,52.123,52.194,51.516,51.536,4328999
2018/6/8,2594,51.536,51.607,50.504,50.737,5133867
2018/6/11,2594,50.726,50.737,49.897,50.018,4280618
2018/6/12,2594,50.291,50.807,49.593,50.635,4621218
2018/6/13,2594,50.706,50.726,49.502,49.654,4881987
2018/6/14,2594,49.269,50.038,49.188,49.644,3812559
2018/6/15,2594,49.684,49.876,48.712,48.763,4937586
2018/6/18,2594,48.763,48.763,48.763,48.763,0
2018/6/19,2594,48.176,48.176,43.976,45.524,11973944
2018/6/20,2594,44.978,46.779,44.978,45.939,5696299
2018/6/21,2594,46.324,47.933,45.949,46.324,7618262
2018/6/22,2594,46.374,47.822,46.071,47.417,6045474
2018/6/25,2594,48.277,48.277,46.476,46.617,5741805
2018/6/26,2594,46.546,47.69,45.767,46.941,6411604
2018/6/27,2594,47.154,48.682,47.063,47.67,9552488
2018/6/28,2594,47.67,48.014,46.364,46.567,6127316
2018/6/29,2594,46.678,48.348,46.546,48.257,7497605
2018/7/2,2594,48.247,48.247,46.405,46.536,6175749
2018/7/3,2594,47.022,47.285,44.593,45.899,9310313
2018/7/4,2594,45.899,46.688,45.545,46.344,6341935
2018/7/5,2594,46.344,47.457,45.949,46.132,5573749
2018/7/6,2594,46.83,47.326,46.071,46.587,6781212
2018/7/9,2594,46.951,47.518,46.466,47.083,7289341
2018/7/10,2594,47.113,47.447,46.87,47.194,4639056
2018/7/11,2594,46.172,46.587,45.271,46.01,5074254
2018/7/12,2594,46.354,47.569,46.233,47.083,6961729
2018/7/13,2594,47.184,47.184,46.354,46.506,5328370
2018/7/16,2594,45.342,45.342,43.318,44.482,12503328
2018/7/17,2594,43.986,44.431,43.298,44.077,6939540
2018/7/18,2594,44.077,44.775,43.743,43.824,4487454
2018/7/19,2594,44.107,44.107,42.488,42.66,6187697
2018/7/20,2594,43.014,43.682,42.67,43.429,5693464
2018/7/23,2594,43.207,44.381,43.024,44.026,5194110
2018/7/24,2594,44.229,44.968,43.935,44.826,5547984
2018/7/25,2594,45.079,45.079,44.229,44.583,6474865
2018/7/26,2594,44.583,44.765,43.399,43.52,5179019
2018/7/27,2594,43.541,43.864,43.237,43.51,3678962
2018/7/30,2594,43.47,43.622,42.356,43.014,5592982
2018/7/31,2594,43.055,43.055,42.549,42.751,3021163
2018/8/1,2594,43.338,43.49,42.387,42.488,4429180
2018/8/2,2594,42.458,42.488,39.978,40.585,10798045
2018/8/3,2594,40.767,40.97,38.662,38.794,9651578
2018/8/6,2594,38.794,39.118,37.326,37.741,7378820
2018/8/7,2594,38.136,38.46,37.174,38.46,6816475
2018/8/8,2594,38.48,39.968,38.48,38.753,7306954
2018/8/9,2594,38.348,40.029,38.288,39.725,7487555
2018/8/10,2594,39.877,42.275,39.877,42.194,10358365
2018/8/13,2594,41.597,44.077,41.375,43.692,13233097
2018/8/14,2594,43.692,44.482,43.126,43.672,8199057
2018/8/15,2594,43.52,44.431,42.286,42.64,9882281
2018/8/16,2594,41.952,43.723,41.739,42.771,7403766
2018/8/17,2594,43.615,43.666,42.661,43.108,5745969
2018/8/20,2594,43.636,46.052,43.564,45.941,14721713
2018/8/21,2594,45.951,46.286,45.088,45.595,9845957
2018/8/22,2594,46.256,46.52,44.844,45.484,9088071
2018/8/23,2594,45.514,46.103,44.296,45.006,8331691
2018/8/24,2594,45.037,45.037,43.483,44.123,7830950
2018/8/27,2594,44.113,45.951,44.052,45.707,8764104
2018/8/28,2594,45.748,46.865,45.616,46.296,8094281
2018/8/29,2594,46.113,47.545,46.113,47.017,9144833
2018/8/30,2594,46.205,47.139,45.331,45.697,9124095
2018/8/31,2594,45.108,45.575,44.58,45.149,6689826
2018/9/3,2594,45.078,45.078,43.798,44.346,5608026
2018/9/4,2594,44.57,45.27,44.285,45.21,5957430
2018/9/5,2594,44.763,45.199,43.158,43.158,8285524
2018/9/6,2594,43.158,43.869,42.701,43.26,4691589
2018/9/7,2594,43.961,44.763,43.311,43.483,6876474
2018/9/10,2594,43.646,44.113,41.787,42.376,5293319
2018/9/11,2594,42.194,42.508,41.544,42.163,3522314
2018/9/12,2594,41.645,43.158,41.341,42.691,5587593
2018/9/13,2594,43.372,43.717,42.742,43.585,5544831
2018/9/14,2594,44.895,46.154,44.895,45.504,10533703
2018/9/17,2594,44.682,46.164,44.174,45.504,8519487
2018/9/18,2594,44.854,46.042,44.732,45.778,6812547
2018/9/19,2594,45.799,48.114,45.392,47.687,13001123
2018/9/20,2594,47.687,48.236,46.662,46.662,8202530
2018/9/21,2594,48.236,49.505,47.322,47.738,16241236
2018/9/24,2594,47.738,47.738,47.738,47.738,0
2018/9/25,2594,48.033,49.404,48.033,48.947,10244705
2018/9/26,2594,49.414,49.708,48.52,49.007,9968182
2018/9/27,2594,49.251,49.353,48.236,48.54,6277425
2018/9/28,2594,48.743,50.043,48.642,49.861,7687114
2018/10/1,2594,49.861,49.861,49.861,49.861,0
2018/10/2,2594,49.861,49.861,49.861,49.861,0
2018/10/3,2594,49.861,49.861,49.861,49.861,0
2018/10/4,2594,49.861,49.861,49.861,49.861,0
2018/10/5,2594,49.861,49.861,49.861,49.861,0
2018/10/8,2594,47.728,48.693,47.139,47.271,11138904
2018/10/9,2594,47.332,48.337,47.332,47.819,4162304
2018/10/10,2594,48.083,48.297,46.154,46.621,8821547
2018/10/11,2594,45.098,45.88,43.331,43.483,11979539
2018/10/12,2594,43.879,47.525,43.879,47.139,12920513
2018/10/15,2594,47.301,48.591,47.017,47.657,9543135
2018/10/16,2594,47.677,48.195,45.981,46.672,6469709
2018/10/17,2594,47.423,48.398,46.591,48.043,11026262
2018/10/18,2594,47.728,48.033,46.418,46.895,8386495
2018/10/19,2594,45.778,48.002,44.682,47.748,11998553
2018/10/22,2594,48.347,50.978,48.297,50.785,16894490
2018/10/23,2594,50.622,50.764,48.033,49.211,11535817
2018/10/24,2594,49.048,50.51,48.754,49.525,10453687
2018/10/25,2594,48.083,50.521,47.616,50.368,11084735
2018/10/26,2594,50.764,50.917,48.723,49.373,7678049
2018/10/29,2594,49.383,49.739,47.626,48.114,6928376
2018/10/30,2594,48.185,48.479,45.575,47.251,9648676
2018/10/31,2594,47.159,48.185,46.814,47.515,6115922
2018/11/1,2594,47.962,48.236,45.677,46.408,10901961
2018/11/2,2594,47.169,48.896,46.408,48.764,13915635
2018/11/5,2594,48.743,49.881,47.931,48.997,11008811
2018/11/6,2594,48.916,48.926,47.626,48.368,5565795
2018/11/7,2594,47.322,48.794,47.312,47.982,6952911
2018/11/8,2594,48.419,50.317,48.419,49.739,14215855
2018/11/9,2594,49.556,51.678,49.079,50.774,14677306
2018/11/12,2594,50.754,52.907,50.47,52.409,13371184
2018/11/13,2594,51.404,53.262,51.282,51.79,10587544
2018/11/14,2594,51.719,53.618,51.668,52.704,10212868
2018/11/15,2594,52.46,53.1,52.156,52.612,6945786
2018/11/16,2594,52.805,53.516,51.678,52.348,11324088
2018/11/19,2594,52.521,56.157,52.379,55.547,16248777
2018/11/20,2594,54.836,57.863,54.227,56.258,17321080
2018/11/21,2594,55.608,56.867,54.938,55.852,9410096
2018/11/22,2594,55.496,57.842,55.496,56.157,10200186
2018/11/23,2594,56.157,56.532,54.136,54.836,9517096
2018/11/26,2594,54.745,56.157,54.308,54.999,8274626
2018/11/27,2594,55.395,58.289,55.395,58.137,15915610
2018/11/28,2594,58.137,59.589,57.182,58.543,12095946
2018/11/29,2594,58.746,60.015,57.984,58.543,10492041
2018/11/30,2594,58.32,59.305,57.294,57.883,8964839
2018/12/3,2594,59.254,59.833,56.441,56.949,19425836
2018/12/4,2594,56.258,57.72,55.964,57.192,11827968
2018/12/5,2594,56.512,59.051,55.994,58.827,15624838
2018/12/6,2594,58.401,58.695,55.73,56.207,13582484
2018/12/7,2594,56.766,58.797,56.41,57.771,12635419
2018/12/10,2594,56.888,57.426,55.903,56.248,11549923
2018/12/11,2594,56.583,58.228,56.563,57.03,11147780
2018/12/12,2594,57.578,59.386,57.477,59.152,13120408
2018/12/13,2594,59.152,59.467,58.005,59.305,10106504
2018/12/14,2594,59.274,59.904,57.781,58.188,9291118
2018/12/17,2594,57.548,57.883,54.836,55.74,14295598
2018/12/18,2594,54.887,56.969,54.816,55.893,9136520
2018/12/19,2594,56.065,56.817,54.207,54.329,11336310
2018/12/20,2594,54.339,55.182,53.648,54.704,10432225
2018/12/21,2594,54.44,55.029,52.724,53.801,10320890
2018/12/24,2594,53.547,54.268,52.887,54.034,8160071
2018/12/25,2594,53.415,53.811,51.668,53.029,11245635
2018/12/26,2594,53.049,53.496,51.79,51.79,7739062
2018/12/27,2594,52.917,53.262,51.546,51.627,10076150
2018/12/28,2594,51.648,52.196,50.886,51.79,8250706
2018/12/31,2594,51.79,51.79,51.79,51.79,0
2019/1/1,2594,51.79,51.79,51.79,51.79,0
2019/1/2,2594,51.81,52.186,49.739,49.932,8555445
2019/1/3,2594,50.023,50.642,48.723,48.804,8347760
2019/1/4,2594,48.54,51.79,48.246,51.435,12653787
2019/1/7,2594,51.638,52.684,50.774,52.186,13604550
2019/1/8,2594,53.11,54.471,52.856,53.699,14705157
2019/1/9,2594,52.602,53.821,49.251,51.242,26220530
2019/1/10,2594,50.673,50.967,49.393,49.607,15345590
2019/1/11,2594,49.251,50.053,49.129,49.779,9679955
2019/1/14,2594,49.962,49.972,48.043,49.556,10974634
2019/1/15,2594,49.14,49.718,48.591,49.556,8353065
2019/1/16,2594,49.556,49.881,49.068,49.688,6592379
2019/1/17,2594,49.657,49.668,48.063,48.226,9874378
2019/1/18,2594,48.226,48.226,46.753,47.545,12599591
2019/1/21,2594,47.484,49.007,46.834,48.957,13123326
2019/1/22,2594,48.804,49.556,48.337,48.439,8409377
2019/1/23,2594,48.154,49.637,48.063,49.556,9661967
2019/1/24,2594,49.688,49.728,48.398,49.272,7171159
2019/1/25,2594,49.302,50.409,48.936,49.942,10092916
2019/1/28,2594,49.962,50.622,49.028,49.211,8625359
2019/1/29,2594,49.2,49.2,47.758,48.743,6150317
2019/1/30,2594,48.693,49.018,47.626,47.88,8342614
2019/1/31,2594,47.83,48.226,46.987,47.139,7188509
2019/2/1,2594,47.474,49.058,47.23,49.018,9178000
2019/2/4,2594,49.018,49.018,49.018,49.018,0
2019/2/5,2594,49.018,49.018,49.018,49.018,0
2019/2/6,2594,49.018,49.018,49.018,49.018,0
2019/2/7,2594,49.018,49.018,49.018,49.018,0
2019/2/8,2594,49.018,49.018,49.018,49.018,0
2019/2/11,2594,49.556,51.11,49.556,50.978,12887065
2019/2/12,2594,50.988,51.942,50.653,51.363,10299151
2019/2/13,2594,51.363,52.897,51.099,52.369,12296482
2019/2/14,2594,52.653,54.897,52.653,54.552,16912415
2019/2/15,2594,54.227,54.227,52.318,52.47,15291589
2019/2/18,2594,52.734,53.608,52.44,53.262,16818485
2019/2/19,2594,53.313,53.476,51.78,52.541,14436453
2019/2/20,2594,52.602,53.618,52.338,53.171,12499899
2019/2/21,2594,53.11,53.831,52.359,52.744,12605557
2019/2/22,2594,52.602,52.684,51.688,52.684,11967784
2019/2/25,2594,52.684,55.984,52.298,55.913,25838209
2019/2/26,2594,58.086,59.579,57.314,57.619,29199550
2019/2/27,2594,57.07,57.121,54.989,55.811,22854262
2019/2/28,2594,55.974,56.075,54.999,55.354,9423738
2019/3/1,2594,55.73,55.832,53.699,54.633,17456253
2019/3/4,2594,54.836,55.639,53.547,54.511,30225810
2019/3/5,2594,54.491,55.07,53.821,54.918,19630591
2019/3/6,2594,55.344,55.811,54.329,55.283,22052178
2019/3/7,2594,54.938,54.938,53.831,54.207,18283943
2019/3/8,2594,53.821,53.821,51.841,51.912,18528150
2019/3/11,2594,51.891,53.293,51.891,53.181,12619650
2019/3/12,2594,53.212,53.699,52.511,52.795,13861548
2019/3/13,2594,52.582,53.587,52.095,52.805,12720968
2019/3/14,2594,52.816,56.004,52.816,55.415,35036743
2019/3/15,2594,55.903,57.07,54.968,56.248,25542562
2019/3/18,2594,56.36,57.314,56.248,56.522,15458909
2019/3/19,2594,57.02,57.538,56.37,56.857,12405988
2019/3/20,2594,57.121,57.548,55.7,56.258,12272270
2019/3/21,2594,56.258,56.847,55.486,55.903,10900192
2019/3/22,2594,56.004,58.472,55.842,57.883,17303254
2019/3/25,2594,56.867,58.868,56.583,57.375,12456202
2019/3/26,2594,57.883,58.441,55.933,56.106,10554904
2019/3/27,2594,55.618,57.426,54.532,55.557,14745006
2019/3/28,2594,56.512,56.522,53.313,53.587,16794728
2019/3/29,2594,53.679,54.39,52.968,54.319,12835396
2019/4/1,2594,54.369,55.639,54.126,55.293,16069815
2019/4/2,2594,55.456,55.832,54.836,55.527,12843660
2019/4/3,2594,55.557,55.75,55.009,55.232,10170257
2019/4/4,2594,55.385,56.502,55.263,56.045,14770621
2019/4/5,2594,56.045,56.045,56.045,56.045,0
2019/4/8,2594,56.339,56.481,53.719,54.268,16560019
2019/4/9,2594,54.379,56.157,54.379,55.781,13304870
2019/4/10,2594,55.801,57.172,54.501,56.38,17645457
2019/4/11,2594,56.644,58.289,55.578,55.781,18387302
2019/4/12,2594,55.598,55.598,54.501,54.928,8946041
2019/4/15,2594,55.304,56.096,54.156,54.369,10020148
2019/4/16,2594,54.369,57.934,54.126,57.609,21009570
2019/4/17,2594,59,63.367,59,63.367,49171414
2019/4/18,2594,63.265,63.275,59.812,60.239,31469652
2019/4/19,2594,59.924,62.757,59.416,61.061,17436429
2019/4/22,2594,60.929,61.061,58.076,58.604,15252484
2019/4/23,2594,58.644,58.807,57.487,57.842,9968587
2019/4/24,2594,58.33,59.071,57.527,59.051,11292285
2019/4/25,2594,58.594,58.594,56.867,57.03,9292485
2019/4/26,2594,56.959,57.467,55.984,56.217,8208926
2019/4/29,2594,57.375,57.863,56.309,56.512,10512820
2019/4/30,2594,56.41,57.781,56.106,57.781,7927423
2019/5/1,2594,57.781,57.781,57.781,57.781,0
2019/5/2,2594,57.781,57.781,57.781,57.781,0
2019/5/3,2594,57.781,57.781,57.781,57.781,0
2019/5/6,2594,55.73,56.136,52.643,52.856,13554364
2019/5/7,2594,53.232,54.41,52.877,53.831,8574247
2019/5/8,2594,52.836,54.146,52.206,52.653,9814703
2019/5/9,2594,52.704,53.059,51.455,51.902,7426390
2019/5/10,2594,52.663,53.13,50.47,53.069,9046503
2019/5/13,2594,53.009,53.009,51.282,51.81,6496077
2019/5/14,2594,51.231,51.79,50.876,50.967,6297478
2019/5/15,2594,51.394,52.125,51.11,52.084,6802685
2019/5/16,2594,52.044,52.694,51.993,52.267,5837700
2019/5/17,2594,52.095,52.247,50.774,50.998,6750482
2019/5/20,2594,51.181,51.201,49.251,49.759,7829597
2019/5/21,2594,49.921,50.378,49.454,50.165,5986063
2019/5/22,2594,50.257,50.277,49.353,49.688,5262337
2019/5/23,2594,50.064,50.246,48.205,48.327,10705719
2019/5/24,2594,48.449,50.46,47.728,49.363,9376616
2019/5/27,2594,49.048,49.749,48.033,49.566,7956686
2019/5/28,2594,49.566,51.282,49.464,51.282,12252548
2019/5/29,2594,50.277,50.724,50.033,50.368,5665872
2019/5/30,2594,50.267,50.267,48.997,49.119,5540362
2019/5/31,2594,49.393,49.688,48.611,48.997,5359067
2019/6/3,2594,49.464,49.921,48.784,49.546,5396170
2019/6/4,2594,49.19,49.353,48.439,49.261,4933099
2019/6/5,2594,49.739,50.114,49.353,49.657,6727146
2019/6/6,2594,50.46,50.896,49.759,50.135,10634788
2019/6/7,2594,50.135,50.135,50.135,50.135,0
2019/6/10,2594,51.79,52.714,51.445,51.688,13108181
2019/6/11,2594,51.353,52.491,50.927,52.348,11968634
2019/6/12,2594,52.359,52.359,51.343,51.536,9379099
2019/6/13,2594,51.485,51.485,50.663,50.998,6805893
2019/6/14,2594,51.079,51.272,50.064,50.114,6255308
2019/6/17,2594,50.257,50.703,49.759,49.861,5300507
2019/6/18,2594,49.871,50.368,49.728,49.962,5472368
2019/6/19,2594,50.896,51.13,50.226,50.368,9254967
2019/6/20,2594,50.368,51.272,49.84,51.069,12116866
2019/6/21,2594,50.978,51.465,50.774,51.333,10652486
2019/6/24,2594,51.333,51.668,50.988,51.546,6540116
2019/6/25,2594,51.282,51.465,50.47,50.673,7874219
2019/6/26,2594,50.328,51.384,50.175,50.805,5713927
2019/6/27,2594,50.978,51.648,50.835,51.323,8118108
2019/6/28,2594,51.333,51.617,51.008,51.506,5517097
2019/7/1,2594,52.399,52.937,51.871,52.714,11436363
2019/7/2,2594,52.714,55.243,52.348,54.004,15855634
2019/7/3,2594,54.004,55.04,53.587,54.227,11872344
2019/7/4,2594,54.247,54.948,53.638,54.065,8147145
2019/7/5,2594,54.065,54.603,52.988,54.085,8251329
2019/7/8,2594,54.095,54.115,52.054,53.13,9730846
2019/7/9,2594,52.998,55.903,52.877,55.74,18105310
2019/7/10,2594,55.446,55.446,54.339,54.735,11979195
2019/7/11,2594,54.755,54.989,53.709,54.075,9230370
2019/7/12,2594,54.126,55.628,54.024,55.1,10375030
2019/7/15,2594,55.121,56.746,54.451,56.207,12220676
2019/7/16,2594,55.994,56.106,55.446,55.628,5394609
2019/7/17,2594,55.639,56.055,55.243,55.496,6212871
2019/7/18,2594,55.212,55.212,53.882,54.278,8958440
2019/7/19,2594,54.44,55.07,54.186,54.765,6007225
2019/7/22,2594,55.344,56.289,54.877,55.75,11534418
2019/7/23,2594,55.649,58.137,55.202,57.202,14107181
2019/7/24,2594,57.68,58.147,57.07,57.213,10612397
2019/7/25,2594,57.213,57.863,56.685,57.68,6902262
2019/7/26,2594,57.327,58.988,57.072,58.519,10588385
2019/7/29,2594,58.948,59.06,57.674,58.316,6343402
2019/7/30,2594,58.346,58.56,57.623,58.173,7548523
2019/7/31,2594,57.888,57.888,56.542,57.021,8971983
2019/8/1,2594,56.767,57.358,56.237,56.797,8866960
2019/8/2,2594,55.095,56.084,54.881,55.431,8417992
2019/8/5,2594,55.238,55.513,53.21,53.383,10457532
2019/8/6,2594,52.394,52.975,51.416,52.354,10836219
2019/8/7,2594,52.639,52.894,51.538,51.773,7113098
2019/8/8,2594,52.109,52.292,51.467,51.834,7145616
2019/8/9,2594,52.282,52.955,51.834,51.966,8577344
2019/8/12,2594,51.854,52.18,50.754,52.18,9073899
2019/8/13,2594,51.477,51.661,50.346,50.448,13533320
2019/8/14,2594,51.161,51.467,50.713,51.253,9268729
2019/8/15,2594,50.397,51.334,49.979,51.07,6644666
2019/8/16,2594,51.263,52.537,51.08,52.048,9030127
2019/8/19,2594,52.996,53.189,52.18,53.098,10680625
